145,104,102,46,158,134,45,27,97,149,41,16,40,178,7,175,72,73,133,44,43,111,159,42,60,106,13,129,68,165
43,80,83,139,27,49,136,158,88,37,142,169,149,1,176,354,115,116,55,142,141,74,28,142,125,79,169,62,117,20
37,80,84,131,21,49,131,155,91,32,147,163,148,-1,172,355,106,105,51,146,146,71,19,147,120,77,166,54,111,12
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0,-0,-0,0,-0,-0,0,0,-0,-0,0,0,0,-0,0,-0,0,-0,-0,0,0,-0,-0,0,0,-0,0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
