145.95,155.4,8.0911,90.586,124.55,129.59,152.72,46.109,102.64,107,104.99,112.49,3.438,66.956,114.82,108.56,89.885,123.72,3.8212,111.92,78.337,121.16,90.717,105.83,94.322,16.684,18.436,110.29,57.478,107.65,90.014,49.472,154.45,48.413,109.47,48.065,89.797,153.04,89.692,57.161,90.127,92.474,89.517,109.72,65.139,153.39,89.915,4.9439,7.1711,45.949,0.78126,73.041,10.007,2.6803,147.35,89.968,151.4,105.16,38.927,47.138,14.196,57.398,89.395,89.946,48.121,54.175,105.38,156.68,1.7628,155.44,51.076,114.74,2.1327,14.161,47.762,103.36,147.45,136.98,8.4542,89.966,5.6455,90.036,91.648,115.01,2.2772,47.645,46.388,15.373,115.83,96.758,89.92,10.985,113.91,92.905,103.43,92.443,157.25,102.11,141.27,89.522,114.24,15.631,47.666,52.48,3.5867,89.741,89.545,155.89,89.8,4.1623,89.407,90.079,15.913,90.132,147.6,10.347,153.89,109.8,89.809,150.39,89.713,108.33,0.64348,12.176,53.999,95.209,146.23,151.26,102.36,114.46,90.353,102.98,106.48,86.309,48.322,136.1,134.36,114.66,89.978,146.41,112.49,106.97,62.744,149.86,22.32,107.37,89.804,151.04,90.059,19.606,1.8647,97.197,60.122,98.178,55.389,152.43,46.335,117.59,91.988,90.454,150.43,88.97,147.15,66.276,16.405,89.569,89.881,63.465,5.3587,91.993,144.65,53.324,76.557,89.994,112.88,6.3809,51.85,104.66,89.997,13.02
64,68,-128,143,102,163,107,-11,147,116,119,113,-149,168,154,107,143,-11,-127,111,165,81,138,150,107,-153,-155,114,164,115,139,167,69,-10,115,166,142,70,124,164,139,146,126,115,165,65,143,-145,-146,-9,-142,162,-128,-130,104,125,72,119,-156,169,-151,-154,122,123,-8,-156,116,67,-141,110,-13,108,-140,-150,176,120,79,77,-146,127,-143,123,121,111,-125,167,168,-151,107,146,139,-148,109,147,118,144,67,121,79,142,110,-153,-8,-15,-143,146,63,66,139,-145,59,141,-154,142,76,-147,109,114,143,74,143,117,-131,-149,-10,21,74,72,98,108,140,147,116,80,-15,82,100,107,142,104,112,160,168,73,-157,116,124,73,135,-155,-126,118,-169,146,163,72,-179,98,122,125,72,127,77,162,-154,144,124,164,-126,143,79,167,163,128,156,-129,-13,118,121,-149
52.855,87.575,-131.1,144.51,74.75,177.12,80.005,-9.225,152.21,104.93,105.78,83.25,-139.17,176.01,188.43,81.295,123.59,-3.255,-139.06,82.82,173.48,74.48,122.73,157.05,81.44,-151.62,-151.08,83.795,175.86,104.2,130.1,171.6,86.21,-7.82,83.71,171.36,148.01,80.385,129.29,175.96,125.57,148.44,129.64,83.885,176.37,53.425,129.59,-139.51,-143.51,-8.83,-139.4,176.67,-130.09,-139.17,77.075,129.6,79.695,105.94,-154.19,169.75,-150.24,-154.15,121.64,129.11,-8.975,-155.08,105.48,54.13,-139.26,87.11,-8.885,81.965,-139.38,-149.91,171.5,108.75,76.54,75.32,-146.15,121.75,-141.65,130.1,117.03,82.255,-139.18,171.47,171.79,-150.71,81.95,150.09,129.93,-148.1,81.93,149.7,108.16,149.6,53.58,109.99,75.31,130.16,82.49,-150.81,-8.5,-5.095,-139.14,146.07,60.915,54.61,129.58,-139.02,59.745,129.68,-150.75,129.52,75.975,-147.69,80.18,83.595,130.01,79.675,146.47,83.95,-139.53,-149.74,-7.05,19.68,79.72,79.73,73.905,82.435,130.09,152.14,104.83,80.98,-7.07,74.89,75.73,81.95,129.64,78.845,82.75,177.13,175.31,77.47,-127.78,104.29,118.83,79.62,130.37,-152.86,-139.21,114.35,-183.81,150.43,175.17,79.98,-188.4,74.04,117.36,129.57,79.535,120.59,76.56,176.42,-152.17,147.64,129.49,176.68,-139.55,148.82,75.98,174.57,176.91,129.59,190.52,-131.78,-5.59,105.59,129.51,-149.95
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,0,-0,-0,-0,-0,-0,-0,0,0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,-0,0,0,-0,-0,-0,-0,-0,-0,0,0,-0,-0,0,0,-0,-0,0,-0,0,-0,0,0,-0,-0,-0,-0,0,-0,0,-0,-0,-0,0,-0,-0,0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,0,0,0,-0,-0,-0,-0,0,-0,-0,0,-0,-0,0,-0,-0,-0,-0,-0,-0,0,0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,0,0,-0,-0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
