92.38,155.02,89.975,89.863,140.67,96.753,85.315,86.758,117.06,165.88,86.789,89.167,93.265,90.321,147.79,89.998,95.634,94.583,58.459,133.21,89.93,91.501,93.096,90.283,91.545,103.68,1.6288,83.28,120.75,88.557,62.34,87.977,49.725,97.754,70.529,70.941,90.133,86.12,103.99,80.93,87.743,38.22,90.526,86.421,90.472,97.75,92.065,90.444,90.929,106.33,89.652,84.622,89.823,89.52,86.749,77.202,93.253,101.16,80.01,89.405,85.615,91.095,89.672,91.492,87.294,135.04,89.728,86.586,90.532,2.7322,84.769,88.989,87.969,97.364,94.112,157.48,90.46,23.77,94.048,92.59,87.391,90.403,89.806,0.57065,100.64,88.24,91.938,92.246,91.55,89.617,103.46,95.383,94.5,13.907,85.266,87.672,95.403,0.59143,92.997,31.949,175.67,92.423,101.96,23.63,90.374,89.255,91.2,0.50578,81.85,87.612,116.63,90.007,89.66,92.044,2.7681,83.554,178.6,93.918,95.441,127.16,90.042,86.666,87.928,141.04,90.334,92.662,98.08,108.2,91.341,89.486,89.081,89.174,85.582,90.497,68.805,84.892,32.394,86.049,83,85.809,156.51,178.35,92.805,90.149,83.958,89.45,87.165,87.254,171.73,93.797,88.33,93.205,91.399,93.828,82.751,119.85,44.645,88.098,90.501,175.35,91.524,74.693,88.458,116.62,92.293,90.731,89.96,86.415,87.553,93.515,38.973,92.15,91.157,87.779,24.198,104.37,90.219,92.938,109.74,89.067
-2,-13,60,42,-10,33,-57,93,-1,-14,-50,78,39,37,-12,60,34,11,135,-6,78,-56,37,57,31,2,143,98,-66,8,133,98,136,28,-53,132,53,94,6,-41,86,144,88,-83,81,-6,49,60,44,20,50,-54,54,76,37,-56,99,-55,178,42,98,30,-46,16,-84,-8,86,88,50,164,11,45,40,16,-53,-35,53,168,25,17,99,128,52,146,14,31,4,29,41,46,37,30,45,166,98,99,-56,142,126,171,-35,38,30,146,44,43,93,166,-49,37,5,16,7,97,166,-48,-35,-7,7,-3,70,42,91,-10,72,-44,1,-47,95,96,74,79,96,53,-81,91,174,5,98,24,-14,-13,38,72,98,46,96,42,-15,88,-47,-40,47,40,-49,3,170,94,72,-13,48,128,40,-5,88,-1,60,-49,38,31,142,92,48,26,147,-53,-56,9,-47,53
7.865,-18.94,84.58,59.3,0.025,27.66,-63.375,110.38,10.215,-16.865,-49.63,75.57,21.43,43.245,-3.565,85.08,34.3,27.055,147.19,4.24,72.86,-63.025,43.085,79.495,34.48,12.845,166.67,107.22,-66.04,24.605,140.19,107.57,148.16,33.345,-51.24,135.25,77.25,110.27,18.965,-24.89,95.385,159.6,110.76,-68.795,67.085,-5.885,71.22,83.215,62.595,32.47,70.54,-57.62,77.415,75.88,43.165,-58.67,107.18,-54.97,199.36,61.555,115.63,33.395,-32.135,33.275,-69.355,2.135,95.255,95.275,72.475,164.27,26.65,64.145,47.245,32.62,-56.535,-17.81,76.935,175.92,33.16,32.915,107.1,129.64,73.675,165.27,28.99,34.685,14.6,29.06,47.23,65.05,41.305,30.175,64.94,161.95,109.98,108.34,-58.595,165.25,125.95,182.39,-15.8,43.07,33.195,161.39,63.26,62.975,110.47,165.56,-48.915,47.66,18.495,32.365,19.025,109.94,163.18,-42.87,-15.46,-2.765,21.175,7.675,84.96,62.215,110.5,-2.56,82.07,-40.585,21.79,-39.19,110.23,110.47,80.09,73.175,108.48,78.315,-72.475,110.51,184.88,18.25,107.24,32.525,-18.31,-13.09,43.3,81.605,107.24,65.725,116.71,61.805,-17.325,94.61,-40,-25.725,66.59,47.385,-40.825,14.015,177.66,110.48,80.725,-16.32,70.845,130.43,47.18,6.165,110.89,20.6,84.04,-45.5,43.37,33.83,158.43,110.61,67.515,33.025,162.5,-53.045,-58.875,23.455,-31.61,74.87
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,0,-0,0,-0,-0,0,-0,-0,-0,-0,-0,0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,0,0,0,-0,-0,-0,0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,-0,0,-0,-0,-0,-0,-0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
