146,163,22,164,113,17,50,98,172,173,28,174,172,87,144,25,75,164,142,172,118,6,152,168,122,136,133,70,117,30,127,5,49,8,17,148,125,57,171,6,78,68,137,143,33,88,80,116,127,135,49,122,117,29,21,89,172,61,105,40,135,45,91,125,160,172,98,24,26,46,151,45,146,43,167,62,35,45,110,85,63,149,105,98,165,51,136,135,68,102,13,9,95,140,168,23,102,84,2,60,29,142,56,95,29,108,47,117,124,134,81,15,41,164,27,148,96,179,14,79,19,173,0,139,147,156,15,71,46,144,77,163,32,47,26,24,156,104,98,26,153,111,63,92,72,13,43,22,33,43,75,8,162,170,88,88,60,162,66,20,140,70,43,72,17,23,169,172,103,10,42,63,147,2,7,30,116,131,116,81,98,53,134,34,123,33,66,112,140,14,167,139,87,78,80,55,91,91,147,143
148,157,289,207,114,337,55,98,163,202,331,202,163,90,144,334,78,208,120,162,119,23,151,204,117,140,142,72,113,37,121,344,303,343,338,114,220,62,162,342,82,75,126,121,297,83,82,113,223,121,60,116,115,35,29,97,162,64,105,44,117,303,85,224,210,204,101,31,34,60,149,60,117,47,206,66,41,299,109,87,69,118,105,99,159,298,121,118,70,100,26,343,98,143,206,33,104,82,22,61,36,118,58,94,35,106,54,113,122,119,83,28,299,159,35,150,97,202,25,84,28,203,21,119,220,153,26,75,59,143,78,208,38,43,35,35,151,103,96,33,150,109,68,93,75,25,301,32,40,51,258,23,208,161,88,91,63,159,71,32,142,74,57,75,27,334,204,162,82,342,53,67,147,22,342,37,112,122,112,82,86,238,120,37,117,42,212,213,145,26,205,142,87,79,83,59,90,86,149,146
147,165,287,200,110,345,48,96,177,187,334,183,177,85,143,336,72,200,125,178,116,3,153,194,119,131,134,67,116,36,124,364,317,357,346,116,231,53,176,362,75,64,134,143,296,86,79,114,231,135,48,119,115,35,27,87,177,57,102,46,136,314,89,232,206,183,96,30,31,47,153,47,119,47,196,57,44,314,107,83,58,116,102,95,168,305,136,134,64,99,16,357,93,138,196,29,100,82,5,55,36,126,52,93,35,106,48,114,121,133,79,19,317,167,32,150,94,185,18,77,24,187,5,136,221,157,20,68,48,145,74,202,39,47,32,29,157,102,96,32,155,107,58,90,69,16,315,28,41,47,254,10,204,175,86,86,55,164,62,26,139,66,47,69,22,338,193,178,76,355,46,58,148,5,363,37,113,138,114,78,81,218,134,43,120,42,212,216,139,17,196,138,85,75,78,52,89,87,149,143
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0,-0,0,-0,-0,0,0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,0,-0,0,-0,0,0,0,0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,-0,-0,0,-0,-0,0,0,-0,-0,0,-0,0,-0,0,-0,-0,-0,-0,-0,0,0,0,-0,0,-0,0,-0,0,0,0,-0,-0,0,-0,-0,-0,-0,0,-0,-0,-0,-0,0,0,-0,-0,-0,0,-0,-0,0,0,0,-0,-0,-0,0,-0,0,-0,-0,-0,-0,0,0,-0,0,-0,-0,-0,0,-0,0,-0,0,-0,-0,-0,0,-0,-0,-0,-0,-0,0,0,0,0,-0,-0,-0,0,-0,-0,-0,-0,-0,0,0,0,0,0,0,0,-0,-0,-0,-0,-0,-0,-0,0,-0,-0,0,-0,0,0,-0,-0,-0,0,0,0,-0,0,0,0,-0,-0,-0,-0,-0,-0,-0,0,-0,0,-0,-0,-0,0,-0,-0,-0,-0,-0,0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0,-0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
